generation,track_length,average_distance,proportion_completed_track,average_proportion_of_track_completed
0,38.93462138575685,17.087803788979848,0.36666666666666664,0.438884550068617
1,39.77847331975751,8.383854071299234,0.13333333333333333,0.21076359577467924
2,40.16060150403694,8.100085028012593,0,0.20169232343789406
3,39.59265464467762,8.822855218251545,0.13333333333333333,0.22284070864739522
4,39.953527212277955,6.865398438771566,0,0.17183460179360055
5,39.39605850119024,14.677875010172526,0.2,0.37257217012532046
6,40.478015578116285,13.505379366874696,0.13333333333333333,0.3336472693630796
7,39.851292191395714,17.893554902076723,0.4,0.4490081479952642
8,40.306632121666595,12.876311039924621,0.2,0.31945886724192557
9,38.209471905792526,17.41519156297048,0.06666666666666667,0.4557820533586163
10,39.80811115212236,19.288232048352558,0.3333333333333333,0.48453019975363015
11,40.19627576541474,21.34889551003774,0.3333333333333333,0.5311162565066919
12,41.22791255965027,17.22632526556651,0.3333333333333333,0.41783161445883876
13,40.091453925312365,12.983399899800618,0,0.3238445760532358
14,39.97985451467185,14.336853535970052,0,0.3586019436541146
15,40.82269016616536,16.62523089249929,0.26666666666666666,0.4072546621701723
16,38.31639841015363,17.39454422791799,0.26666666666666666,0.4539712746934099
17,40.68857635577103,19.771263496081033,0.3333333333333333,0.4859168166319191
18,40.57479692274992,22.642354242006938,0.5333333333333333,0.5580398661049509
19,40.049988630215076,14.278229244550069,0.2,0.35651019470647455
20,40.316916549624835,11.60876833597819,0.13333333333333333,0.2879379012452334
21,40.16604897383309,18.054122376441956,0.06666666666666667,0.4494871374628768
22,40.72559879473916,17.437837648391724,0.13333333333333333,0.42817879084553334
23,37.31779580552011,20.2541782617569,0.4,0.542748515140352
24,39.91241011598251,14.889919130007426,0.2,0.3730648960245303
25,40.09333492217569,16.204097612698874,0.13333333333333333,0.4041593856972062
26,39.785750712788534,21.662525407473247,0,0.5444794937728836
27,41.06697785456179,14.747047368685404,0.3333333333333333,0.359097458325565
28,40.651652630503925,16.66215297381083,0.3333333333333333,0.4098763985134516
29,39.916128470657085,15.033649508158366,0.13333333333333333,0.3766309530547236
30,39.47155963331865,21.032817324002583,0.4666666666666667,0.5328600521335469
31,40.52745297766607,16.903188808759054,0.26666666666666666,0.4170799684370515
32,38.720243452541496,19.623722767829896,0.4666666666666667,0.5068078353350809
33,39.30592955513186,19.90321354866028,0.2,0.5063666926066038
34,39.53953799390145,16.539125569661458,0.26666666666666666,0.41829334405000995
35,40.72861015790611,19.706763792037965,0.13333333333333333,0.483855543207446
36,40.17996613361473,17.59705967903137,0.3333333333333333,0.43795606050323665
37,39.62460346250041,18.609317096074424,0.26666666666666666,0.4696404624890631
38,39.210142283266975,16.262306761741637,0.2,0.4147474560091463
39,39.84817040039415,15.910636377334594,0,0.3992814781071408
40,38.34374673762488,16.514669100443523,0.2,0.4307004532824767
41,39.177702581362844,15.823157095909119,0.26666666666666666,0.40388169936836277
42,39.504659964657925,16.017075792948404,0.26666666666666666,0.4054477574867818
43,39.612910112224206,17.537174002329508,0.06666666666666667,0.4427135989920035
44,41.053300927626154,21.179635945955912,0.4,0.5159057972778851
45,39.762669021099434,8.979126000404358,0,0.22581799012636014
46,40.88402289294799,24.5170081615448,0.5333333333333333,0.59967210726158
47,40.580429318689085,18.619946177800497,0.4,0.4588405418674363
48,40.27032295819885,18.972945483525596,0.2,0.47113964055415636
49,40.22932795374781,17.446506555875143,0.3333333333333333,0.43367631136999407
50,39.85849774944414,19.542227220535278,0.13333333333333333,0.490290109360878
51,39.77498180410159,16.858531363805135,0.2,0.4238476197635038
52,39.62117657874693,20.112527513504027,0.4666666666666667,0.507620652645952
53,36.77614611213419,24.051741631825767,0.06666666666666667,0.6540038632239923
54,38.834127607954336,18.09682021935781,0,0.4660030064805953
55,40.18287208839902,14.189389777183532,0.2,0.3531203480420224
56,39.76575192815627,18.60278147061666,0.26666666666666666,0.4678091213822842
57,40.97806974706055,22.147817540168763,0.2,0.5404797658083316
58,38.94476149031185,24.098098492622377,0.26666666666666666,0.6187763789134304
59,38.105982618757345,19.178254707654318,0,0.5032872370600932
60,40.86409404256704,19.963231881459553,0.06666666666666667,0.48852745543959414
61,39.78439950105539,20.853255756696065,0.13333333333333333,0.5241566045540759
62,39.05297542921884,17.708891638120015,0.06666666666666667,0.45345819219885847
63,42.026433226045434,33.94874890645345,0.8,0.8077951493969295
64,40.2738559214816,12.708120814959209,0.06666666666666667,0.31554268952382203
65,39.60782405426001,21.53638230164846,0.13333333333333333,0.5437406072129862
66,40.085912001089724,16.64798568089803,0.13333333333333333,0.41530764425281036
67,39.449217343189744,14.115348307291667,0.13333333333333333,0.35781060456775954
68,40.75671713043259,21.87901299794515,0.4666666666666667,0.5368198063628715
69,40.75926636184074,14.072920274734496,0.26666666666666666,0.34526922417597083
70,39.398969800825,23.982717418670653,0.4,0.6087143278088571
71,39.167748313855505,14.302291512489319,0.13333333333333333,0.36515480537414285
72,40.85674680189423,20.27506450812022,0.4666666666666667,0.49624764806727617
73,39.66377369363958,25.19407397111257,0.6,0.6351910477734662
74,39.512997112751975,16.997404980659486,0.13333333333333333,0.43017250582527783
75,39.6011797410551,13.74540461699168,0.26666666666666666,0.34709583671169336
76,39.054020029171426,14.807556406656902,0.3333333333333333,0.37915575389156836
77,39.75969669122919,13.15518810749054,0.13333333333333333,0.33086741605834524
78,38.2976957600345,18.831804593404133,0.13333333333333333,0.49172160934695275
79,41.029914540675406,26.39323353767395,0.6,0.6432680602224692
80,39.811871530622234,19.126093379656474,0.3333333333333333,0.48041181296752633
81,39.48662458078758,20.797007155418395,0.13333333333333333,0.526684855345607
82,40.017911839058,18.75002762476603,0,0.46854087989832993
83,41.3584971766873,18.51601789792379,0.4,0.4476956166666709
84,39.67776656753313,18.981384404500325,0.4,0.47838842874871135
85,39.44553664486576,15.006996003786723,0.2,0.38044851915432204
