generation,track_length,average_distance,proportion_completed_track,average_proportion_of_track_completed
0,39.79026050444802,16.504416771729787,0.13333333333333333,0.41478534099782566
1,40.13787957943569,4.078922812143961,0,0.10162277765748651
2,39.352892023127474,9.905512054761251,0.06666666666666667,0.25170988828317464
3,40.421037952459265,11.681527002652485,0.2,0.2889962156932135
4,39.688204610726146,7.538988208770752,0,0.18995538555385452
5,38.547331312222056,4.213980555534363,0,0.10931964450151838
6,40.54119757673997,15.22082773844401,0.2,0.3754409994828761
7,40.244342389553516,12.175951560338339,0.26666666666666666,0.3025506403478698
8,38.428609856538415,10.108954548835754,0.13333333333333333,0.2630580337559562
9,40.38407809267992,12.675484585762025,0.2,0.3138733180109317
10,40.79710016663868,9.194944214820861,0.06666666666666667,0.22538229867474532
11,39.75992790677055,7.179600707689921,0.13333333333333333,0.18057378586109904
12,40.98462677291577,19.018730370203652,0.4,0.46404546942884367
13,40.971023694433825,11.74164441426595,0.2,0.2865841112937856
14,40.214470045692586,13.678362313906351,0.26666666666666666,0.34013533681693897
15,39.81914122954412,8.07102313041687,0.06666666666666667,0.202692044107383
16,40.70747777834135,18.432809845606485,0.3333333333333333,0.4528113961266784
17,38.87907088985881,8.278903237978618,0.13333333333333333,0.21293984265807342
18,39.64141426182367,16.87093559106191,0.2,0.42558864019413467
19,39.93120979241496,9.725943279266357,0,0.24356745838223579
20,39.34370105922048,14.118490505218507,0.2,0.35885008591253864
21,38.85868058854123,11.643361282348632,0.06666666666666667,0.2996334694333925
22,39.26835001357005,20.941993355751038,0.4,0.5333046422504145
23,39.38470782139249,11.759998830159505,0.2,0.2985930194909776
24,39.6653159489651,13.90915645758311,0,0.3506629438040821
25,38.99048806578752,12.18435354232788,0,0.31249553793144563
26,38.503623020474095,18.939269955952962,0.4666666666666667,0.4918828014153917
27,39.93374458736524,16.691052834192913,0.26666666666666666,0.4179686379692489
28,39.78635489138605,14.903821031252543,0.26666666666666666,0.37459629242082937
29,39.787924719107465,18.350077136357626,0.3333333333333333,0.4611971412408277
30,40.12252586952481,18.594535374641417,0.4,0.4634437880384035
31,40.24148004265089,16.496781277656556,0.2,0.4099446953783024
32,39.32018887269082,20.296619939804078,0.06666666666666667,0.5161882615955783
33,39.06890646982188,10.726898582776387,0.06666666666666667,0.27456357374789075
34,39.044932279708306,14.182707182566325,0.3333333333333333,0.36324066542015987
35,40.473090594471344,19.151254757245383,0.3333333333333333,0.4731848859563361
36,40.434745431509654,19.80954566001892,0.3333333333333333,0.4899139452620839
37,40.0419153593846,15.726746733983358,0.2,0.3927571044699661
38,39.344817276103754,11.736809539794923,0,0.2983063679628098
39,40.36385100357593,12.068745255470276,0,0.2989988555453016
40,40.7620600021748,15.90758277575175,0.2,0.39025463322763926
41,41.083913723011584,19.021569101015725,0.4,0.46299311280954036
42,38.14034245152778,19.71361207962036,0.06666666666666667,0.5168703481012058
43,39.721619679133134,16.872086254755654,0.06666666666666667,0.42475826492087954
44,39.39596123097675,21.32382350762685,0.13333333333333333,0.5412692784066425
45,39.557557517104975,11.795836122830709,0.2,0.2981942481592829
46,39.68293275234801,15.293196558952332,0,0.385384735911371
47,40.039664881529035,15.713389468193053,0.2,0.39244557901986593
48,39.03119228775735,16.04884845415751,0.26666666666666666,0.4111800719751891
49,39.03773802938035,10.853193767865498,0,0.2780179978588214
50,38.93226880183855,8.920824925104776,0.13333333333333333,0.229137042346823
51,39.3440049956986,21.296819925308228,0.4666666666666667,0.5412977130222651
52,40.43398996269842,12.308571457862854,0.2,0.30441149807916273
53,39.97683059099094,13.653147077560424,0.26666666666666666,0.34152650111880695
54,39.635331439235436,22.27678944269816,0.4666666666666667,0.562043728001884
55,40.90762759218624,20.436144344011943,0.2,0.4995680646099225
56,39.16677684228248,16.05899386405945,0.06666666666666667,0.4100157112423652
57,40.11127598889748,12.671187941233317,0.2,0.3159008939217145
58,39.10831846520671,19.86498824755351,0.06666666666666667,0.5079479002715672
59,39.73841230762027,18.94174288113912,0.06666666666666667,0.47666078691087604
60,39.49141247590154,15.918382708231608,0,0.40308466348083466
61,38.86853585735807,10.504592808087667,0.2,0.2702595448060614
62,39.611819699096955,11.856411560376484,0.06666666666666667,0.2993149936165841
63,40.094798476154466,11.249580947558085,0,0.28057457264060165
64,40.60305188803145,14.712700915336608,0.3333333333333333,0.362354557876805
65,39.08556687341458,20.87705015341441,0.4,0.5341370695998442
66,40.6026785295386,18.776823846499124,0.3333333333333333,0.4624528362787424
67,40.516905352737886,12.784165477752685,0.26666666666666666,0.3155267009277847
68,39.85499194028486,17.524705441792808,0.3333333333333333,0.4397116794817134
69,38.58873641419952,23.997594904899596,0,0.6218808163946302
70,39.21179170499368,21.978882694244383,0.2,0.5605171745173109
71,39.30467129335355,22.077687986691792,0.06666666666666667,0.561706465420184
72,40.12144777686517,17.66085096200307,0.13333333333333333,0.44018478745392314
73,39.89220935746579,24.69865409533183,0.5333333333333333,0.6191347757656721
74,39.960628603014186,17.865026799837747,0.3333333333333333,0.44706571003465667
75,41.155220706039664,12.182185077667237,0.26666666666666666,0.2960058254742748
76,38.635345852460304,19.181921815872194,0,0.4964863492907153
77,38.98533677920608,22.695772488911945,0.06666666666666667,0.582161765523528
78,40.008345294928965,21.021592060724895,0.2,0.5254301797727529
79,39.40363682703453,15.46502192815145,0,0.392477019216181
80,39.34347004661928,18.874205700556438,0.13333333333333333,0.4797290548645509
81,39.03540645840294,17.19701267083486,0,0.440549086869645
82,38.767423304865915,14.054592911402384,0,0.36253616344004774
83,39.31503587311779,21.93771548271179,0.2,0.5579981041734725
84,39.98783375359414,13.901448822021484,0.13333333333333333,0.34764195799358627
85,39.13464260888888,11.754399712880453,0.2,0.30035791639529646
86,40.83122963604399,16.112053084373475,0.2,0.39460122136881404
87,39.79761967104412,14.864910213152568,0,0.3735125451225907
88,39.54927639935491,20.71311277548472,0.4,0.523729247694215
89,39.158580845502165,19.390381757418314,0,0.49517580409570777
90,39.717657996021174,13.894231494267782,0.26666666666666666,0.34982504496261274
91,40.18475785316063,14.12175399462382,0,0.3514206567133291
92,39.07246633136678,18.000051379203796,0.3333333333333333,0.4606837773318043
93,39.7840870220605,17.40833121140798,0.06666666666666667,0.4375702074488969
94,40.40144324785052,15.617273839314779,0.06666666666666667,0.386552374961151
95,40.448944898670234,18.515538239479064,0.2,0.4577508334485077
96,41.43850958355614,14.263563545544942,0.26666666666666666,0.344210341754306
97,38.26664968088518,14.618388517697651,0.13333333333333333,0.38201380679008795
98,39.50076352683863,21.18037215868632,0.06666666666666667,0.5362015887185422
99,38.27887251447682,15.449095741907756,0.06666666666666667,0.4035932807599025
100,40.523871361266394,18.027259143193564,0,0.44485530472847207
101,39.593342244824655,8.137309503555297,0.06666666666666667,0.2055221671673587
102,40.31810304445681,11.806390555699666,0.26666666666666666,0.2928310030529297
103,40.22975787911078,15.159234348932902,0.2,0.376816445042646
104,40.47216929670173,17.74172073205312,0.4,0.43836841563861956
105,38.28435204364045,14.981342275937399,0.06666666666666667,0.39131763961579186
106,40.47106032762108,21.90189930597941,0.4666666666666667,0.5411743386182444
107,40.64661326285942,10.192869035402934,0.06666666666666667,0.25076797836725556
108,39.519493575324645,16.744084111849467,0.2,0.4236917682139584
109,41.09818545239574,14.784671274820964,0,0.3597402442973092
110,40.32525526692916,18.903507312138874,0.3333333333333333,0.46877588714588214
111,38.01200911573127,22.837972060839334,0.26666666666666666,0.6008093913506887
112,40.00630130855846,14.562758111953736,0.3333333333333333,0.3640116090621543
113,40.544810895093214,14.220868253707886,0.06666666666666667,0.35074447111131835
114,40.127542951161914,10.764780306816101,0.06666666666666667,0.26826412770693703
115,38.63361437381542,13.092728312810262,0.26666666666666666,0.33889473001739334
116,38.77733518831941,18.236619361241658,0.13333333333333333,0.47029068069470975
117,39.3748058701172,9.940629172325135,0,0.25246166813153476
118,39.45140743669786,20.75414660771688,0.2,0.5260685982120701
119,40.48717522045632,15.218675573666891,0.26666666666666666,0.37588879665720887
120,40.63131005112512,14.93895898660024,0.3333333333333333,0.3676711129373631
121,39.68924050934768,19.10876569747925,0.13333333333333333,0.4814595959068232
122,40.24715501126371,16.267564249038696,0.13333333333333333,0.4041916563912654
123,39.7880427752834,12.807469693819682,0,0.32189242798783174
124,38.974770655788085,19.95046128431956,0.4,0.511881428643038
125,39.378206587368105,12.055161174138387,0.26666666666666666,0.3061378924759232
126,38.75300434560339,19.354329180717468,0.2,0.49942783811323416
127,39.92199577097359,24.074785073598225,0.26666666666666666,0.6030456295750243
128,39.72608552801145,19.735617049535115,0.4,0.49679239188112906
129,39.868626146482825,9.574397587776184,0.2,0.24014867110290003
130,39.99632808117378,9.631780521074932,0.06666666666666667,0.24081661950384387
131,39.02921256332066,14.055741262435912,0.06666666666666667,0.3601338674110321
132,39.07367908887275,21.541687075297038,0.5333333333333333,0.5513094128223927
133,38.979080696171536,14.007286842664083,0.26666666666666666,0.3593539558268714
134,40.01553379006523,10.671046694119772,0.2,0.26667260644587737
135,41.572696978903984,19.366730483373008,0.26666666666666666,0.46585215515848377
136,40.03489141976545,16.281740554173787,0.3333333333333333,0.40668876514388147
137,40.35572781794774,17.287370133399964,0.4,0.42837463398966646
138,39.20229833196918,7.595142793655396,0,0.19374228340744026
139,40.68424801847744,15.055441403388977,0.2,0.37005578661675875
140,40.170969040605314,18.682604686419168,0.3333333333333333,0.46507727178636293
141,39.76632114686127,13.664453927675883,0.2,0.3436187591306622
142,40.56383310049255,24.56099321047465,0.26666666666666666,0.605489948388936
143,40.468880821092505,13.987368289629618,0.06666666666666667,0.3456326937101596
144,39.35284997120172,16.144895029067992,0.2,0.4102598678591962
145,39.90409560830294,8.66779883702596,0.06666666666666667,0.21721576958186797
146,39.10716219714583,21.062563967704772,0.26666666666666666,0.5385858442380661
147,39.70969922772442,18.344750189781188,0.2,0.4619715219845658
148,39.7431589458177,15.329694970448811,0.26666666666666666,0.38571908668226296
149,40.883095146668296,19.794576573371888,0.4666666666666667,0.4841750973686985
150,39.21520725926103,18.247621003786723,0.3333333333333333,0.4653200194288755
151,40.07217066636841,14.944510157903036,0.06666666666666667,0.3729398709724901
152,39.779248686538146,18.77014803091685,0.26666666666666666,0.47185778139819246
153,38.40779891525652,16.575434803962708,0.4,0.4315642987127424
154,39.82639914948439,15.203270030021667,0,0.3817385039746556
155,39.734921758860466,22.477646191914875,0.4666666666666667,0.5656899572704607
156,40.53778378867752,20.706954948107402,0.4666666666666667,0.5108062901527191
157,39.10449294233309,15.339011883735656,0.06666666666666667,0.3922570203468923
158,40.27001224029131,18.859195733070372,0.13333333333333333,0.4683185994714251
159,39.331164196242156,12.427095834414164,0.13333333333333333,0.31596053888487474
160,38.9468917088805,15.971421845753987,0.3333333333333333,0.4100820667573904
161,38.94164607251668,16.08432037035624,0.26666666666666666,0.4130364787457676
162,39.33349586521906,20.99079522291819,0,0.5336620801478127
163,39.25362155008313,16.469522738456725,0.3333333333333333,0.4195669619284299
164,39.64626752635688,13.98154943784078,0.2,0.35265739526541384
165,39.58225736305396,16.579622928301493,0.06666666666666667,0.4188650176322914
166,40.06695529024664,13.598688697814941,0.13333333333333333,0.33939910330858664
167,39.80490496351776,18.49646507104238,0.4,0.4646780362368627
168,39.48025193626855,21.829641119639078,0.2,0.5529255779542093
169,40.400352433683665,10.88889722029368,0,0.26952480768992243
170,41.32629870527881,15.81439177195231,0.26666666666666666,0.38267138038984994
171,39.68851035157081,17.33492305278778,0.3333333333333333,0.43677434348708655
172,40.52949510147875,14.396942671140035,0.26666666666666666,0.3552213674286495
173,40.40451185307384,19.21823935508728,0.4,0.4756458740294178
174,40.0142574506229,13.818961262702942,0.13333333333333333,0.34535093596964456
175,40.27395543879689,30.40349645614624,0.6666666666666666,0.7549170704712507
176,40.2438814975552,19.56765852769216,0.4666666666666667,0.4862269194605617
177,40.366648054008024,8.74510624408722,0.13333333333333333,0.2166418730727114
178,40.43529559785124,16.574766874313354,0.2,0.4099083889272755
179,39.31055902929286,19.013649121920267,0.4,0.4836779122818365
180,40.80492658465946,10.052805527051289,0.13333333333333333,0.24636254414511366
181,38.852497934469326,13.122594889005025,0.2,0.33775421367085035
182,40.45415605648528,19.196541746457417,0.4,0.4745258242355542
183,40.190238724977604,16.333357564608256,0.3333333333333333,0.40640110839792876
184,38.72827561308759,16.998355380694072,0.3333333333333333,0.43891330330622197
185,39.361021490419915,16.682377703984578,0.06666666666666667,0.4238298975051982
186,40.50152497629123,14.514588673909506,0.26666666666666666,0.3583714115062594
187,40.48081322645851,22.284773508707683,0.4,0.5505021202030156
188,39.35190759301534,11.258549046516418,0,0.2860991940455441
189,39.459506433257935,17.115719525019326,0.4,0.4337540195534114
190,39.63861879228292,15.32140608628591,0.26666666666666666,0.38652724421540063
191,39.70033446336387,22.529596630732218,0.4,0.5674913558101861
192,39.61213760630875,21.731298836072288,0.3333333333333333,0.5486020232498459
193,39.90317927398093,13.070791737238567,0,0.32756266480654694
194,39.85064529931923,21.804360230763752,0.26666666666666666,0.5471519988444512
195,40.28225873874195,21.013516958554586,0.4,0.5216568687183517
196,39.61811819193976,21.936616563796996,0.3333333333333333,0.5537016285710401
197,39.55783615879822,23.98035182158152,0.4,0.6062098979660179
198,39.60132918994614,16.943840686480204,0,0.42786040350337157
199,39.29495731567518,19.914202713966368,0.4666666666666667,0.5067877426099756
200,37.16570154495791,16.501289733250935,0,0.44399241901272773
201,39.97051765481521,14.606816919644674,0.3333333333333333,0.3654397735298033
202,40.169040284686936,17.74221787452698,0.4,0.4416888665694756
203,39.41028628720883,18.611360796292622,0.2,0.4722462724746358
204,40.66003247717408,13.59152995745341,0.13333333333333333,0.3342724815845508
205,40.890541953420886,19.712933031717935,0.4,0.4820902851855882
206,39.68388624210993,11.960256846745809,0.06666666666666667,0.30138824543989273
207,39.77501754432429,22.574665649731955,0.3333333333333333,0.5675589111827621
208,38.91377067165673,24.08225085735321,0.6,0.6188619206437833
209,39.822896875968596,15.485705129305522,0.06666666666666667,0.38886435553739135
210,41.19850836176561,19.40464878877004,0.4,0.47100367368587975
211,40.306330718044855,21.112253538767497,0.3333333333333333,0.5237949761900726
212,38.64790167361988,19.63181148370107,0.4666666666666667,0.5079657790865596
213,38.9362461176859,15.370960092544555,0.06666666666666667,0.39477252239687916
214,37.72175161113051,11.491670306523641,0.06666666666666667,0.3046430723840727
215,40.21082592890523,16.66331358750661,0.26666666666666666,0.4143986899689201
216,37.952593352861854,13.683857003847757,0,0.3605513034807123
217,40.281069801494034,12.038652706146241,0.06666666666666667,0.2988662606398732
218,39.59284661002422,20.799262062708536,0.4,0.5253287864743357
219,39.2552555499888,24.371333646774293,0.5333333333333333,0.6208425675828072
220,39.28257783257557,23.900043193499247,0.4666666666666667,0.6084133097212331
221,38.933210593432555,18.563572891553243,0.4,0.4768056014030509
222,40.46450756413017,25.07583943208059,0.6,0.6196996069293355
223,40.30381594137552,24.507722131411235,0.5333333333333333,0.6080744852313559
224,39.17297971824857,17.343170444170635,0,0.44273299016085294
225,40.70182695259207,29.17156031926473,0.6666666666666666,0.7167137817484863
226,38.66361061001933,17.5428706963857,0.26666666666666666,0.4537307928463262
227,40.33253594804013,22.648409310976664,0.5333333333333333,0.5615419109811074
228,38.90655034072931,16.723178283373514,0.2,0.42982937672237825
229,40.00973821474193,14.885836950937907,0.3333333333333333,0.37205534490233416
230,39.743819979690215,18.2265869140625,0.06666666666666667,0.4586017882371801
231,38.57631850030268,16.476912371317546,0.4,0.4271250604483749
232,39.206828411453216,21.491704607009886,0.4,0.5481622839130662
233,41.09704370304262,17.64003636042277,0.3333333333333333,0.42922883913221205
234,39.546854936174874,22.24142102400462,0.26666666666666666,0.5624068224869033
235,40.01436594984102,18.975238251686097,0.26666666666666666,0.47421064413395975
236,40.63823595864837,17.53674054145813,0.2,0.43153301632735047
237,38.647149292619474,22.619356441497803,0.5333333333333333,0.5852787813723034
238,38.06592751643801,24.990033268928528,0,0.6564934811620466
239,38.40253888866351,22.969582215944925,0.2,0.598126657264465
240,39.5856455406617,21.488516815503438,0,0.5428360841919528
241,40.186067876693016,21.728158370653787,0.4666666666666667,0.540688838662307
242,38.39750686876208,16.996412348747253,0.2,0.4426436436834007
243,40.25173702176255,23.049128182729085,0.5333333333333333,0.5726244353198302
244,41.08505005454103,20.35596199830373,0.13333333333333333,0.49545910182124353
245,39.853482835640335,17.53684336344401,0.13333333333333333,0.4400328933801763
246,41.14288542289223,22.278522658348084,0.4666666666666667,0.5414914979675232
247,39.6894702296289,19.415292143821716,0.26666666666666666,0.48917992685444944
248,40.4950030558023,22.9249031941096,0.13333333333333333,0.5661168407005422
249,40.670759103325985,27.8034703652064,0.4,0.6836230987125264
250,40.43429241537347,16.97266109784444,0.4,0.41975907290494063
251,40.24516791415839,16.853250018755595,0.26666666666666666,0.4187645596286993
252,40.181067400388244,24.947363638877867,0.3333333333333333,0.6208735917910637
253,39.99740962193625,18.315063277880352,0.4,0.45790623570371436
254,40.82536511494567,16.65316769282023,0.3333333333333333,0.4079122782106781
255,40.150127013891115,15.60406482219696,0.06666666666666667,0.3886429753210563
256,39.536509078030946,18.920816206932066,0.2,0.47856567633700625
257,39.03178075522347,18.14428608417511,0.26666666666666666,0.4648592949925025
258,40.27576538219902,23.58029698530833,0.5333333333333333,0.5854711080358584
259,40.02338341597313,17.249240676561993,0.2,0.4309790728406512
260,40.19493035647263,28.931959994633992,0,0.7197912706415487
261,39.72870589365779,15.864198525746664,0.2,0.3993132464019975
262,40.14789216026901,20.818055693308512,0.3333333333333333,0.5185342137067507
263,38.41351125116156,19.795005400975544,0.4,0.5153136163874366
264,40.96899128593062,20.390206297238667,0.4666666666666667,0.49769851922717406
265,40.32788258164227,24.448999579747518,0.4,0.6062554742429496
266,37.721915997012616,17.196859272321067,0.3333333333333333,0.45588509538282657
267,40.7461674872726,15.826236939430236,0.26666666666666666,0.3884104423900405
268,40.30077171673419,20.81554840405782,0.3333333333333333,0.5165049580282486
269,39.45418064025071,30.140900802612304,0.6,0.7639469458874758
270,39.484223397686954,24.552774262428283,0.5333333333333333,0.6218375885257154
271,39.921862814563084,24.494159173965453,0.5333333333333333,0.613552511007333
272,39.51237302221509,20.20829060077667,0.3333333333333333,0.511442089023986
273,39.237000132434176,19.034103520711263,0,0.4851059830381184
274,39.56745350423591,19.148611744244892,0.06666666666666667,0.48394854984020974
275,41.06405937998176,22.773986156781515,0.3333333333333333,0.554596562070129
276,39.2374892833926,7.736819807688395,0,0.19717927800653215
277,40.41865426785576,10.032891901334127,0,0.24822429353648987
278,40.74074495655883,26.72981988588969,0.4666666666666667,0.6560955111250727
279,40.58671832675629,27.215391675631206,0.6,0.6705492042131871
280,39.659159630392104,19.956547443072,0.06666666666666667,0.5032014704562385
281,39.459692181211174,16.815713993708293,0.13333333333333333,0.4261491426868032
282,39.763915095577076,21.413668473561604,0,0.5385201236370067
283,39.502940510626395,27.390141876538596,0,0.6933696965969046
284,40.52603910588844,19.797704553604127,0.13333333333333333,0.4885181229252557
285,39.01706582442211,16.47450069586436,0.3333333333333333,0.42223832950432705
286,40.635908189143585,22.35191847483317,0.5333333333333333,0.5500533757186895
287,39.917584361330306,10.155045175552369,0,0.2544002934553813
288,38.361408140586526,23.865900937716166,0.6,0.6221330783857735
289,40.0713850702775,23.752108748753866,0.5333333333333333,0.5927448903275302
290,38.55383360774541,19.43598214785258,0.06666666666666667,0.5041257983732108
291,39.288381673491436,16.531799467404685,0.3333333333333333,0.4207808711693254
292,39.262373946591346,19.649422136942544,0.06666666666666667,0.5004644437361754
293,39.363582417509626,21.754832593599954,0.2,0.5526639410726757
294,38.33230931132484,21.66970338821411,0.26666666666666666,0.5653117116482216
295,40.74446782511563,23.635114844640096,0.5333333333333333,0.5800815695050258
296,40.54627640930221,20.34022295475006,0.2,0.5016545230793023
297,39.70024136164409,19.86378455956777,0.13333333333333333,0.5003441762134707
298,39.327542055695325,23.227563134829204,0.4666666666666667,0.5906182263293884
299,40.67305854000189,28.171296691894533,0.4666666666666667,0.6926279385699039
300,40.09565451040349,19.190886998176573,0.3333333333333333,0.47862760272929766
301,41.108575801596366,22.719488906860352,0.5333333333333333,0.5526702996599091
302,39.67394714682803,16.616447289784748,0.3333333333333333,0.4188251607103643
303,40.713876990522785,18.41553497314453,0.13333333333333333,0.45231592602765947
304,40.03038576916556,23.794249884287517,0.3333333333333333,0.5944047109987047
305,39.571671221898185,24.240684405962625,0.06666666666666667,0.6125767160561141
306,39.17234053585691,21.05359764099121,0.3333333333333333,0.5374608040517652
