generation,track_length,average_distance,proportion_completed_track,average_proportion_of_track_completed
0,39.76031798968771,18.66373703479767,0.3,0.4694061309982059
1,38.549362128726436,5.211132645606995,0,0.13518077492970326
2,39.18606278430825,8.723678493499756,0,0.22262196999778924
3,39.72686569777645,15.017684984207154,0.2,0.3780234035691295
4,40.46772669010987,9.840871119499207,0.2,0.24317825399132864
5,40.564768881812,2.981489157676697,0,0.07349947355458754
6,39.4906622106929,9.306075143814088,0.2,0.23565254728228582
7,39.74180112312962,2.432598042488098,0,0.0612100602826562
8,40.99581832692212,3.0127875566482545,0,0.07349011873900672
9,39.80705546120357,6.588465452194214,0,0.1655099925342484
10,40.44733977967074,17.46010265350342,0.4,0.4316749321120755
11,40.68264141278317,8.074879574775697,0,0.1984846434341511
12,40.31029712288605,6.676019167900085,0,0.16561572710685368
13,40.94214785528201,5.879467511177063,0,0.14360427625729813
14,40.041959313330025,16.196817636489868,0,0.4044961314142768
15,39.26690457088313,14.91467080116272,0.2,0.37982802474891597
16,38.72347123676386,12.76418857574463,0,0.32962407986881037
17,40.07265849594489,21.18444118499756,0.4,0.5286507554057411
18,39.959711988795455,1.8275096654891967,0,0.045733804738172866
19,38.862825653259854,7.143179965019226,0,0.18380495614888592
20,38.912865534663084,6.3624896049499515,0,0.16350606714589874
21,40.657507446448385,8.312492895126343,0,0.2044516109620113
22,39.478481339068296,17.21794135570526,0.4,0.4361348454066853
23,40.195420503490254,19.810954904556276,0,0.49286596971503377
24,38.54821147238887,2.1062366724014283,0,0.05463902453451241
25,39.61092833462187,9.988307452201843,0,0.2521603979544094
26,39.23229131049405,6.604124236106872,0,0.16833389066777163
27,40.44809790754431,1.6782328128814696,0,0.04149101934824106
28,40.85443632124426,5.643747997283936,0,0.13814284335993135
29,39.53421989759658,5.440700483322144,0,0.13762002886144978
30,41.007509687829014,15.857504057884217,0.2,0.3866975629244491
31,38.759083067753295,10.03170337677002,0.2,0.2588219994583973
32,40.097153413105644,1.9826691389083861,0,0.04944663074911338
33,39.91485208171811,12.662312054634095,0.2,0.3172330948066751
34,40.2171829364181,2.052789878845215,0,0.051042607387260346
35,39.23178681808991,12.465199041366578,0,0.3177321262262476
36,37.98547984692836,2.5339009284973146,0,0.06670709278145963
