generation,track_length,average_distance,proportion_completed_track,average_proportion_of_track_completed
0,39.20345338009844,13.12840660015742,0.2,0.33487883000690016
1,38.037381069173975,11.72143919467926,0.26666666666666666,0.30815578952091627
2,39.99636110932021,8.083031368255615,0.06666666666666667,0.20209416917110626
3,40.07566709739146,11.781283354759216,0.2,0.2939759761485309
4,41.31842392114052,8.563302238782247,0.06666666666666667,0.20725142505740266
5,40.57990362763573,13.705786331494648,0.13333333333333333,0.3377481242257247
6,39.8090041430027,16.626654028892517,0.13333333333333333,0.41766063700478206
7,39.176297642890795,5.734587049484253,0,0.14637899430307424
8,40.031994767096,9.631683731079102,0.06666666666666667,0.24059964503681922
9,40.30786681266675,18.893536440531413,0.26666666666666666,0.4687307450017205
10,38.460942867778385,14.691691573460897,0,0.38198989619074647
11,40.804715001339275,18.11029167175293,0.26666666666666666,0.44382840735828005
12,38.63024550775978,9.036300563812256,0.13333333333333333,0.23391776171852455
13,40.40344957772386,8.306590684254964,0.06666666666666667,0.2055911257843375
14,40.60385344715271,12.21558165550232,0.13333333333333333,0.30084784123756414
15,40.938024647257066,19.776291728019714,0.3333333333333333,0.4830787977295521
16,39.79408443116823,19.992633247375487,0.13333333333333333,0.5024021417544288
17,40.471805902119016,16.697238993644714,0.2,0.4125647131740786
18,40.218278251642964,14.397097301483154,0.06666666666666667,0.35797398415221854
19,40.44347067628728,13.524835308392843,0.13333333333333333,0.3344133201783469
20,39.11953086061766,13.328062470753988,0.26666666666666666,0.34070097921781545
21,40.412773702182065,14.582280683517457,0,0.36083345308045744
22,38.959950883556935,17.81693935394287,0,0.4573142149792216
23,40.95082395051391,23.63264996210734,0.26666666666666666,0.5770982774526265
24,39.907836010557375,14.599596977233887,0.2,0.3658328397804294
25,39.26170082547082,16.402177007993064,0.3333333333333333,0.4177653199718806
26,40.17570015183766,22.502284940083822,0.4666666666666667,0.5600968957613687
27,40.30242157583518,20.559950844446817,0.13333333333333333,0.5101418237551835
28,39.46775657386109,19.03775618871053,0.3333333333333333,0.482362258241933
29,40.395312448817556,11.558211119969686,0.13333333333333333,0.28612753359970644
30,39.87722005131356,22.058668470382692,0,0.553164649942946
31,39.62738995337048,24.51081513563792,0.4666666666666667,0.6185321608231018
32,41.4999567844037,20.678077483177184,0.3333333333333333,0.4982674461711322
33,40.6215726533402,19.238698426882426,0.2,0.47360791742513886
34,38.94606613533323,20.858822758992513,0.2,0.5355822764360958
35,38.23047757073988,17.09054853916168,0.4,0.447039891341617
36,41.2396175367237,20.863067976633708,0.2,0.5058986776018288
37,40.021364418712736,18.956800150871278,0.4,0.47366701326173855
38,40.411145922074766,20.091515922546385,0,0.49717758465174594
39,39.8381117798984,17.723773821194968,0.2,0.44489492672536923
40,40.84741194178845,25.420327067375183,0.4666666666666667,0.6223240557713089
41,39.46941164974712,12.794112841288248,0.13333333333333333,0.3241526110098532
42,40.16992720173452,19.27917319138845,0.3333333333333333,0.4799404563161863
43,38.97861443890417,31.061655894915262,0.7333333333333333,0.7968896878980114
44,41.0065426378248,24.255029058456422,0.3333333333333333,0.5914916864042902
45,40.4421219272515,10.738814703623454,0,0.265535392107782
46,39.551003040808446,17.77442668279012,0,0.4494052063471208
47,40.09434468527985,16.720051550865172,0,0.41701770367140417
48,39.129809357187376,7.1394544760386145,0,0.1824556417044551
49,39.157471405736175,23.190735165278117,0.3333333333333333,0.5922429189817632
50,39.323790566459415,8.473228812217712,0,0.21547334807150598
51,40.064440837914205,14.595073779424032,0,0.3642899657197329
52,39.35180525085585,14.3093110481898,0.2,0.3636252760698594
53,39.107605631017606,19.14007307688395,0,0.4894207346128931
54,39.68529005564019,20.529208715756734,0.13333333333333333,0.5173002058690778
55,40.22926198149605,10.787301445007325,0.06666666666666667,0.26814564607148594
56,39.04610101799633,12.074464869499206,0,0.30923612229385183
57,40.16358831468385,16.994980931282043,0.06666666666666667,0.4231439879854724
58,40.16694792141559,18.62944968541463,0.13333333333333333,0.46380047898740323
59,40.165386103707846,20.45317664941152,0.3333333333333333,0.5092239521014688
60,39.54623392429201,16.78388620217641,0.26666666666666666,0.42441174637028073
61,38.39057213267539,21.154529960950217,0.06666666666666667,0.5510345062803831
62,40.175705686145875,12.735451070467631,0.06666666666666667,0.3169938362740273
63,40.54319175877017,14.58477836449941,0.13333333333333333,0.3597343408796738
64,39.97305279432634,14.200616153081258,0.26666666666666666,0.35525473188519774
65,39.089199917795916,20.985654282569886,0.4666666666666667,0.536865792257259
66,41.757041148148566,24.28588213920593,0.5333333333333333,0.5815996888534983
67,39.12281381051068,20.123672246932983,0.13333333333333333,0.5143718022021869
68,41.595115919774656,22.610536988576253,0.4,0.5435863439396504
69,38.72044436733087,21.022917604446413,0.4,0.5429410211568704
70,40.36704943975844,19.50132702191671,0.06666666666666667,0.4831001347031671
71,40.28226802190986,13.354960465431214,0.2,0.3315344721446007
72,39.150575559965084,17.560945653915404,0.3333333333333333,0.4485488502466109
73,38.60115589231348,12.707809225718181,0,0.3292079973244699
74,39.88972156489878,16.654087313016255,0,0.4175032228771215
75,39.06793941323616,14.136092845598856,0,0.3618335918891481
76,37.577926441239164,22.00038470427195,0.26666666666666666,0.5854603164087324
77,38.833911484158,14.920983378092448,0.06666666666666667,0.3842256112722343
78,40.07114009649963,13.870336445172628,0.13333333333333333,0.34614279533275005
79,40.530089857308006,17.07535013357798,0.26666666666666666,0.42130057430650164
80,39.856555474056904,21.365476242701213,0.2,0.5360592752830398
81,38.10635471859839,8.784049359957377,0.06666666666666667,0.23051402908581511
