generation,track_length,average_distance,proportion_completed_track,average_proportion_of_track_completed
0,39.95556756951387,19.59452515045802,0.2,0.4904078791114122
1,41.184353517661286,6.645766774813334,0.06666666666666667,0.16136630072300145
2,39.67259480050996,2.893527086575826,0,0.07293516093730858
3,40.480994771544076,15.829004367192587,0,0.39102310742421553
4,38.451784722556575,14.38256913026174,0,0.3740416533078279
5,41.02657530337388,6.194713656107584,0.06666666666666667,0.1509927068077299
6,40.769228726100074,4.7770533243815105,0,0.11717301194180517
7,40.3687401867021,9.539123741785685,0.13333333333333333,0.23629976307578646
8,40.367883550763494,12.999882181485495,0.06666666666666667,0.32203526759429585
9,40.04231247293597,15.83859163125356,0,0.39554637714689034
10,39.507409879031684,14.33003785610199,0,0.362717725610951
11,38.55746300024209,21.803944325447084,0.4,0.5654921934389248
12,38.68203738002072,10.939363805452983,0,0.2828021620987101
13,40.17540941368618,18.23971165815989,0.2,0.454001886336629
14,39.859513747801806,14.14762903849284,0.26666666666666666,0.354937321313235
15,39.023420703514915,14.873109610875447,0.3333333333333333,0.38113290282457984
16,39.53731172672196,15.424021911621093,0.06666666666666667,0.39011306631645637
17,40.475783539481114,13.571930940945943,0.26666666666666666,0.33530990024461255
18,39.72552949876871,14.699549269676208,0.26666666666666666,0.37002777446004387
19,41.20086938045884,16.939088948567708,0.3333333333333333,0.411134260108641
20,39.707874022890834,16.151149280865987,0.26666666666666666,0.40674928281365946
21,40.27629662395737,11.262458674112956,0,0.27962994659776536
22,39.350385368272235,10.348061537742614,0,0.2629723048681027
23,38.55290240329694,22.88980805873871,0.2,0.5937246389206026
24,38.109680983943676,17.13856985569,0.26666666666666666,0.44971695939703094
25,39.98737012458512,8.45606071949005,0.06666666666666667,0.21146828844068136
26,40.985886166624134,14.754688628514607,0.3333333333333333,0.3599943787607972
27,40.34079381118924,11.42810198465983,0.13333333333333333,0.2832889714106231
28,39.4146569554336,20.62296174367269,0.4,0.5232307810516074
29,40.795746071752575,13.429184063275654,0.13333333333333333,0.32918098959769165
30,39.21713310636989,11.602999130884806,0.2,0.2958655621106626
31,39.79452591681799,9.167693670590719,0.13333333333333333,0.230375747904469
32,38.92796665785613,16.541506520907085,0.3333333333333333,0.42492603495818115
33,39.04188301427705,14.466810401280721,0,0.37054591849451574
34,40.709305707116044,15.067864791552227,0.2,0.3701331803582772
35,39.362727673206656,14.59354547659556,0.3333333333333333,0.3707452795891751
36,40.73947474087804,12.460239688555399,0.2,0.3058517511040166
37,37.97754531243954,10.637563641866048,0,0.28010140082386303
38,40.352052030982655,18.921929701169333,0.4,0.46892112665400293
39,38.95893346021964,18.113222670555114,0.3333333333333333,0.4649311739770865
40,39.32736702326838,18.94206677277883,0.2,0.4816510284446856
41,39.765295065185995,19.68694214820862,0.3333333333333333,0.49507848781044966
42,40.11927377695227,19.295718479156495,0.4,0.4809588176105397
43,38.66675507907504,19.215335504213968,0.3333333333333333,0.49694719572195417
44,40.75354368876848,16.93731401761373,0.3333333333333333,0.4156034662154199
45,39.06717543043547,11.426377685864766,0,0.2924802614975587
46,40.869643391624486,11.368379592895508,0.13333333333333333,0.27816194733975236
47,39.608938211682656,16.523878288269042,0.2,0.4171754920558644
