generation,track_length,average_distance,proportion_completed_track,average_proportion_of_track_completed
0,33.014526087020734,9.12022675673167,0,0.2762489073049932
1,34.16663021553072,6.2992785453796385,0,0.1843693248541745
2,34.851593727114896,2.2847925424575806,0,0.0655577635946097
3,36.36740904888363,2.6033483425776165,0,0.07158465259590803
4,37.29784138950239,5.352887105941773,0,0.14351734327038995
5,38.02194318205525,6.649783563613892,0,0.17489331178508277
6,34.52431501074841,10.953448939323426,0.13333333333333333,0.31726766876948326
7,35.84348164076443,3.345388396581014,0,0.09333324340837296
8,33.71454432377356,2.4795823256174723,0,0.07354636924067852
9,38.07015840481129,7.457396205266317,0.13333333333333333,0.19588561008781763
10,35.62427191151549,3.973823396364848,0,0.11154819967226658
11,36.243030349068036,5.493428961435954,0,0.15157201008102827
12,38.50460301227922,8.215695603688557,0.06666666666666667,0.21336918085010642
13,36.11929908795626,9.58447125752767,0,0.26535595926676075
14,31.88900111249585,6.461354732513428,0,0.2026201670513134
15,33.76765941141517,4.190097761154175,0,0.12408611772889747
16,33.016807217151495,2.4610897223154704,0,0.07454051223453821
17,38.202138515859986,7.051923720041911,0.06666666666666667,0.18459499897143813
18,37.71028908315303,15.418462149302165,0.26666666666666666,0.4088661880926901
19,36.91315771447416,11.873761288324992,0.26666666666666666,0.3216674493190033
20,36.33442850020516,5.192737754185995,0,0.14291507995389754
21,36.11529392956367,1.9713171243667602,0,0.0545839977991445
22,32.14086668183425,10.787087392807006,0.26666666666666666,0.3356190578054256
23,34.88660228912919,9.20098484357198,0,0.2637397808854273
24,36.75875805353459,5.058455308278401,0,0.13761224742444741
25,35.691765158415365,12.710808070500692,0.13333333333333333,0.35612719107852114
26,35.12308929285188,5.242804797490438,0,0.14926946641215394
27,33.25085481081261,6.490465569496155,0,0.19519695377532267
28,34.026967801335175,6.590818397204081,0,0.19369396755197993
29,36.431466090310266,9.571184206008912,0,0.2627175140929773
30,32.3531070106245,5.829819663365682,0,0.18019350232579567
31,30.587838337170943,2.9341082016626996,0,0.09592401297927332
32,36.843524928298024,7.873596207300822,0.06666666666666667,0.21370366224794715
33,35.97981141768231,5.936203344662984,0,0.16498706109798095
34,33.702058794258036,2.3946903626124065,0,0.07105472034309074
35,36.91023869240067,10.357276670138042,0,0.2806071441708251
36,36.306678234999154,3.7937745809555055,0,0.10449247260792802
37,36.50239561497927,13.414150174458822,0.13333333333333333,0.3674868443142438
38,34.559141152793615,2.8574265877405804,0,0.08268222219722605
39,35.65013815004948,6.360498841603597,0,0.17841442338407235
40,36.45347202771939,4.264196109771729,0,0.11697640506037982
41,33.00488101681884,4.779835804303487,0,0.1448220886440326
42,34.43078473204741,4.6880310535430905,0,0.1361581239006608
43,36.42580526570007,6.483812085787455,0,0.17800051470359285
44,32.77571651668075,3.744969542821248,0,0.11426049346366836
45,33.958392215443766,6.246074136098226,0,0.18393315256125717
46,36.32716450938814,5.729192090034485,0,0.15771096278526975
47,30.205103272368152,3.9304911851882935,0,0.1301267255981851
48,35.79392142344319,9.481298327445984,0.06666666666666667,0.26488571104802777
49,35.7155036053442,3.001965085665385,0,0.0840521561402873
50,34.239789813430285,5.60789315700531,0,0.16378293171664443
51,33.48778174413674,3.9634142398834227,0,0.11835403939758904
52,38.109101737797026,4.712267263730367,0,0.1236520161548885
53,35.78224764309242,9.855198486646016,0.06666666666666667,0.2754214487850517
54,33.382477153696684,2.1410031914711,0,0.06413553978075624
55,32.97604165911649,3.949881601333618,0,0.1197803436253739
56,36.431766754778295,5.604573782285055,0,0.15383755116817038
57,35.65931910392149,5.8370827277501425,0,0.16369024632072218
58,36.71336045609517,4.6569272915522255,0,0.12684557430043375
59,34.499301112150405,3.126783076922099,0,0.09063322954739128
60,36.13526852002266,4.476444029808045,0,0.12388019276313482
61,34.46385899105611,13.871130069096884,0.3333333333333333,0.40248336881533353
62,36.08929747776069,2.7243209362030028,0,0.07548833384417669
63,34.04645614953872,5.880924940109253,0,0.17273236645479564
64,33.07094993314539,6.242610136667888,0,0.1887641615764785
65,30.06227299460731,2.836314884821574,0,0.09434798510845682
66,36.28382665771845,4.734205691019694,0,0.13047702315633827
67,37.066874446511804,10.533168037732443,0.2,0.28416660954060213
68,36.685602705657516,3.780873346328735,0,0.10306150280981108
69,35.25963313382435,6.399369692802429,0,0.18149280420798117
70,34.417541138507275,5.679938379923502,0,0.16503033604479764
71,36.97498520731916,6.3822568416595455,0,0.17261012562612696
72,35.57855177640346,3.175012795130412,0,0.08923951753528529
73,35.17265895607903,9.30869002342224,0.13333333333333333,0.26465698925538245
74,36.46957316810427,9.31765275001526,0,0.25549113797044204
75,37.7975308775043,4.078003104527792,0,0.10789072751190923
76,32.68061830799908,4.402471741040547,0,0.13471200879828443
77,34.41696253961164,3.2962801694869994,0,0.09577487164049413
78,34.906436229798445,10.397136338551839,0.06666666666666667,0.29785728540446516
79,39.287253769021405,5.876018428802491,0,0.14956551718653902
80,37.15563158374315,5.8621160586675005,0,0.15777193950949753
81,36.03127555818005,10.138218585650126,0,0.28137273600763446
82,37.71701422444744,12.579695343971252,0,0.3335283983273877
83,32.06586702314832,2.003262829780579,0,0.06247337171124751
84,34.88425189222834,11.327266907691955,0.06666666666666667,0.32471004230466216
85,33.83570363910405,6.674815654754639,0.06666666666666667,0.19727137126950509
86,35.96813001392502,2.0936397949854535,0,0.058208191367605244
87,32.71623797806939,11.519095389048259,0,0.3520910746758179
88,38.537278565463254,13.95481661160787,0.26666666666666666,0.36211214520254276
89,35.53953628298335,11.794236413637798,0,0.3318624171043274
90,37.17157674072838,8.104296493530274,0,0.21802401738451166
91,36.35268288912821,4.624439096450805,0,0.12721039353697358
92,38.38504150295789,5.236730901400248,0.06666666666666667,0.1364263446477377
