generation,track_length,average_distance,proportion_completed_track,average_proportion_of_track_completed
0,95.73052185949598,36.56062042713165,0.13333333333333333,0.38191184709921255
1,96.78128746193033,11.74880444208781,0.06666666666666667,0.12139541382634833
2,96.05771132149334,25.035054953893027,0,0.26062514512867974
3,96.38243312731124,28.736454208691914,0.13333333333333333,0.29815032964289273
4,95.90346531815939,15.842400074005127,0,0.16519111193164943
5,95.28507299971285,26.56886199315389,0.13333333333333333,0.27883551071251167
6,94.9159126921654,23.372101736068725,0,0.24624007790843186
7,93.39240451616847,15.50226674079895,0,0.16599065867412308
8,95.11155997157654,21.75467032591502,0,0.228727930994048
9,92.39294606162046,17.74613475004832,0,0.19207239845142215
10,95.37139978789952,26.431877851486206,0,0.27714679568790196
11,94.7049303268607,11.271566820144653,0.06666666666666667,0.11901774048344083
12,96.42537355918034,29.630667559305827,0,0.30729118763662583
13,97.63133503585715,25.90740491549174,0.13333333333333333,0.26535952730725954
14,96.15901570269106,29.802795561154685,0.06666666666666667,0.3099324108443493
15,96.27786738004683,16.948161673545837,0,0.17603382931868172
16,93.75410432216003,15.249501848220826,0,0.16265423213708205
17,95.90858485445787,18.03852380911509,0.06666666666666667,0.188080387553301
18,95.22695718647458,10.857618578275044,0,0.11401832946330023
19,93.1677484166721,33.90411593914032,0.2,0.3639039959140332
20,94.45848947164137,17.00160253047943,0,0.17999020125749213
21,96.09853205435343,28.00449356238047,0.06666666666666667,0.2914143740150068
22,96.77986777995245,27.931463781992594,0.13333333333333333,0.28860820357287653
23,96.24496593498918,22.698025719324747,0,0.2358359785243899
24,95.13299232901554,23.3246555407842,0.06666666666666667,0.24517945845870534
25,96.04589176424258,34.96147121588389,0,0.36400798174378424
26,94.39439601399027,25.123347004254658,0,0.26615295044137055
27,96.08244767018466,14.446420152982077,0,0.15035441439388877
28,95.22864283816355,30.007722202936808,0.06666666666666667,0.31511235809517385
29,93.9552566767824,47.33036077817281,0.13333333333333333,0.503754259764252
30,95.1524355285093,28.592502148946128,0,0.30049154275593215
31,97.5193605493644,12.273258701960247,0.06666666666666667,0.12585458551840598
32,95.00627348685357,36.149587734540304,0.26666666666666666,0.3804968493953452
33,92.75130222390086,18.144357323646545,0,0.19562374746875488
34,97.1143735860289,31.7679861386617,0.13333333333333333,0.3271193023813307
35,94.4157678668957,39.050574564933775,0.13333333333333333,0.41360225571629106
36,94.00557459699307,28.528472526868185,0,0.3034763911520277
37,94.34364161390398,30.575173608462016,0.13333333333333333,0.32408303395356713
38,96.26325328971325,37.939233613014224,0.2,0.3941195868254375
39,96.92443084291874,20.9545392592748,0,0.21619460725268452
40,95.8754388657977,19.884033179283144,0,0.20739444235677454
41,96.23350778479443,34.359315276145935,0.13333333333333333,0.3570410771369071
42,96.10186052911362,36.279995902379355,0.06666666666666667,0.37751606163117407
43,93.10102957592382,21.572751863797507,0,0.23171335442864188
44,95.66514785235617,22.245113213857014,0,0.23253100751162567
45,96.06166182142337,28.4216828584671,0,0.2958691565351265
46,95.33174864937973,22.759543347358704,0,0.2387404371555791
47,93.09475059807144,30.426535860697427,0.06666666666666667,0.3268340659943478
48,96.99160053045274,32.30362301667531,0.06666666666666667,0.33305588154030763
49,95.6363326372464,11.040730770428976,0,0.11544494091285415
50,93.48959801211346,38.44039674599966,0.13333333333333333,0.4111729814157392
51,97.39350363348818,32.42149600982666,0.13333333333333333,0.3328917720409303
52,94.58529647240238,27.367592612902325,0.26666666666666666,0.28934299128498797
53,95.44182062489588,24.172668822606404,0,0.25327124592069017
54,94.34919014533824,27.64589924812317,0,0.29301681557135384
55,94.33954934228943,32.35661574204763,0,0.34298039335177516
56,96.39396392358984,21.060902468363444,0.13333333333333333,0.21848777258561677
57,97.01873344089307,10.337644958496094,0,0.10655308095517572
58,95.29736325501113,39.79545692602793,0,0.4175924240373494
59,94.43887698609414,27.096752715110778,0.06666666666666667,0.2869237074801376
60,95.32942790328582,30.647392384211223,0.06666666666666667,0.32148931403746384
61,95.32672094909273,26.067609031995136,0.13333333333333333,0.27345542543014784
62,97.34478587214377,37.88769117196401,0.2,0.38921130528477504
63,95.81860781212157,39.69641763369243,0.2,0.4142871467254883
64,94.40624634192164,27.822653524080913,0.13333333333333333,0.29471199843400725
65,94.75734089049125,41.60379822254181,0.26666666666666666,0.4390562022062471
66,97.89342812547179,29.678864192962646,0.2,0.30317524640083815
67,95.1256358971757,19.566241772969565,0,0.20568842025002948
68,96.26477574905724,18.77966320514679,0.06666666666666667,0.19508343585717755
69,93.94940854212278,37.62006185849508,0,0.400428937683284
70,95.88409841208427,34.829145042101544,0.2,0.3632421394047548
71,97.12677445759482,25.81588134765625,0.06666666666666667,0.2657957241123802
72,95.1962448949504,28.632233333587646,0.06666666666666667,0.3007706172148227
73,96.71017707528654,27.39855621655782,0.26666666666666666,0.2833058220463055
74,94.59237606966919,21.929470817248028,0.06666666666666667,0.23183127148742444
75,94.34449064757399,23.727852789560952,0.06666666666666667,0.2515022618352659
76,97.03332348496255,23.239733775456745,0.13333333333333333,0.23950260529887193
77,96.37352429876171,28.945592880249023,0,0.30034797514010747
78,94.29653625520318,22.65084404150645,0,0.2402086539022434
79,95.83820908000693,26.94736793835958,0.06666666666666667,0.2811756208409903
80,96.49739014004575,21.286962374051413,0,0.22059624973440053
81,96.95936460923622,30.76295357545217,0.06666666666666667,0.3172767653690021
82,94.53196756605846,41.32514719168345,0.13333333333333333,0.4371552635123737
83,94.56068237282821,11.802928892771403,0.06666666666666667,0.12481856725859401
84,95.97371921431245,27.85374211470286,0.2,0.29022259783956633
85,95.61944907267461,20.311649219195047,0.13333333333333333,0.21242173445025164
86,95.84906872074492,4.655699936548869,0,0.048573241229011764
87,96.96019599552082,40.822684439023334,0.06666666666666667,0.42102518481820295
88,95.96312088938112,28.808632254600525,0.13333333333333333,0.30020524538597376
89,95.4836710100518,19.610886510213216,0,0.20538471450420806
90,93.90478415958871,36.79346166451772,0.13333333333333333,0.3918166895734322
91,94.73890775711816,41.316471862792966,0.26666666666666666,0.43610880514599004
92,94.8601814560872,39.610382183392844,0,0.41756595417993514
93,95.41984577405337,43.23247739473979,0.26666666666666666,0.453076370476545
94,95.64938444818854,29.64448266029358,0,0.30992862976919033
95,92.70061257953685,37.79112724463145,0.13333333333333333,0.40766858160949876
96,96.91735804733635,33.99997189044952,0.13333333333333333,0.35081406030324586
97,95.63571141970787,22.737014667193094,0,0.23774607131230713
98,96.6285730970253,28.68897848924001,0.13333333333333333,0.2968995357142783
99,94.88559327577404,12.15334854920705,0,0.12808423417751885
100,94.46771049990298,30.21156394481659,0.2,0.3198083639895943
101,96.44444301234397,34.05732241471608,0.26666666666666666,0.35312892429019543
102,95.57518199693341,24.43030978043874,0.06666666666666667,0.25561353135819925
103,97.17893559299057,24.06300571759542,0.13333333333333333,0.24761544845867878
